id,npc_id,note,count,loc_x,loc_y,random_x,random_y,heading,respawn_delay,map_id,movement_distance
90334,71246,沈黙の洞窟の光,1,32904,32848,0,0,5,0,304,0
90335,71246,沈黙の洞窟の光,1,32872,32841,0,0,5,0,304,0
90336,71246,沈黙の洞窟の光,1,32839,32857,0,0,5,0,304,0
90337,71246,沈黙の洞窟の光,1,32918,32874,0,0,5,0,304,0
90338,71246,沈黙の洞窟の光,1,32915,32926,0,0,5,0,304,0
90339,71246,沈黙の洞窟の光,1,32869,32943,0,0,5,0,304,0
90340,71246,沈黙の洞窟の光,1,32858,32939,0,0,5,0,304,0
90341,71246,沈黙の洞窟の光,1,32862,32943,0,0,5,0,304,0
90342,71246,沈黙の洞窟の光,1,32855,32954,0,0,5,0,304,0
90343,71246,沈黙の洞窟の光,1,32842,32957,0,0,5,0,304,0
90344,71246,沈黙の洞窟の光,1,32840,32967,0,0,5,0,304,0
90345,71246,沈黙の洞窟の光,1,32865,32896,0,0,5,0,304,0
90346,71246,沈黙の洞窟の光,1,32874,32914,0,0,5,0,304,0
90347,71246,沈黙の洞窟の光,1,32862,32919,0,0,5,0,304,0
90348,71246,沈黙の洞窟の光,1,32834,32943,0,0,5,0,304,0
90349,71246,沈黙の洞窟の光,1,32895,32935,0,0,5,0,304,0
90350,71246,沈黙の洞窟の光,1,32932,32797,0,0,5,0,304,0
90351,71211,エヴァの神殿の火2,1,32741,32800,0,0,5,0,62,0
90352,71211,エヴァの神殿の火2,1,32720,32829,0,0,5,0,62,0
90353,71211,エヴァの神殿の火2,1,32741,32829,0,0,5,0,62,0
90354,71247,ギランの旗,1,33514,32701,0,0,5,0,4,0
90355,71247,ギランの旗,1,33518,32701,0,0,5,0,4,0
90356,71247,ギランの旗,1,33530,32701,0,0,5,0,4,0
90357,71247,ギランの旗,1,33514,32750,0,0,5,0,4,0
90358,71247,ギランの旗,1,33526,32750,0,0,5,0,4,0
90359,71248,ギランの旗,1,33538,32721,0,0,5,0,4,0
90360,71248,ギランの旗,1,33538,32717,0,0,5,0,4,0
90361,71248,ギランの旗,1,33538,32713,0,0,5,0,4,0
90362,71248,ギランの旗,1,33538,32733,0,0,5,0,4,0
90363,71248,ギランの旗,1,33538,32737,0,0,5,0,4,0
90364,71248,ギランの旗,1,33489,32709,0,0,5,0,4,0
90365,71248,ギランの旗,1,33489,32725,0,0,5,0,4,0
90366,71248,ギランの旗,1,33489,32737,0,0,5,0,4,0
90367,71248,ギランの旗,1,33494,32749,0,0,5,0,4,0
90368,71247,ギランの旗,1,33502,32701,0,0,5,0,4,0
90369,81177,,1,32740,32774,0,0,0,0,30,0
90370,81177,,1,32744,32774,0,0,0,0,30,0
90371,81177,,1,32813,32808,0,0,0,0,30,0
90372,81177,,1,32813,32812,0,0,0,0,30,0
90373,81177,,1,32812,32735,0,0,0,0,30,0
90374,81177,,1,32812,32739,0,0,0,0,30,0
90375,81177,,1,32725,32723,0,0,0,0,30,0
90376,81177,,1,32729,32723,0,0,0,0,30,0
90377,81177,,1,32789,32779,0,0,0,0,31,0
90378,81177,,1,32789,32785,0,0,0,0,31,0
90379,81177,,1,32759,32747,0,0,0,0,31,0
90380,81177,,1,32765,32747,0,0,0,0,31,0
90381,81177,,1,32805,32757,0,0,0,0,31,0
90382,81177,,1,32805,32763,0,0,0,0,31,0
90383,81177,,1,32757,32779,0,0,0,0,31,0
90384,81177,,1,32763,32779,0,0,0,0,31,0
90385,81177,,1,32707,32816,0,0,0,0,32,0
90386,81177,,1,32713,32816,0,0,0,0,32,0
90387,81177,,1,32667,32866,0,0,0,0,33,0
90388,81177,,1,32673,32866,0,0,0,0,33,0
90389,81177,,1,32748,32798,0,0,0,0,35,0
90390,81177,,1,32748,32804,0,0,0,0,35,0
90391,81177,,1,32661,32844,0,0,0,0,36,0
90392,81177,,1,32667,32844,0,0,0,0,36,0
90393,81177,,1,32670,32865,0,0,0,0,37,0
90394,81177,,1,32670,32871,0,0,0,0,37,0
90395,71249,炎(小),1,32675,32784,0,0,0,0,3,0
90396,71249,炎(小),1,32660,32784,0,0,0,0,3,0
90397,71249,炎(小),1,32658,32799,0,0,0,0,3,0
90398,71249,炎(小),1,32689,32784,0,0,0,0,3,0
90399,71249,炎(小),1,32693,32784,0,0,0,0,3,0
90400,71249,炎(小),1,32703,32784,0,0,0,0,3,0
90401,71249,炎(小),1,32709,32788,0,0,0,0,3,0
90402,71249,炎(小),1,32715,32788,0,0,0,0,3,0
90403,71249,炎(小),1,32725,32797,0,0,0,0,3,0
90404,71249,炎(小),1,32735,32786,0,0,0,0,3,0
90405,71249,炎(小),1,32744,32786,0,0,0,0,3,0
90406,71250,炎(小),1,32679,32805,0,0,0,0,3,0
90407,71250,炎(小),1,32677,32792,0,0,0,0,3,0
90408,71250,炎(小),1,32659,32791,0,0,0,0,3,0
90409,71250,炎(小),1,32719,32790,0,0,0,0,3,0
90410,71249,炎(小),1,32729,32785,0,0,0,0,16,0
90411,71249,炎(小),1,32729,32799,0,0,0,0,16,0
90412,71249,炎(小),1,32733,32799,0,0,0,0,16,0
90413,71249,炎(小),1,32731,32807,0,0,0,0,16,0
90414,71249,炎(小),1,32746,32791,0,0,0,0,16,0
90415,71250,炎(小),1,32749,32811,0,0,0,0,16,0
90416,71250,炎(小),1,32743,32803,0,0,0,0,16,0
90417,71116,エンシェント ジャイアント エルダー,1,32857,32953,0,0,6,0,400,0
90418,71117,エンシェント ジャイアント ジェネラル,1,32857,32937,0,0,6,0,400,0
90419,71251,ステータス再分配^ロロ,1,32610,32775,0,0,4,0,4,0
90420,80141,魔法販売人^スビエル,1,32760,32884,0,0,6,0,1000,0
90421,80142,鍛冶屋^バトール,1,32805,32813,0,0,4,0,1000,0
90422,80143,アジェル,1,32768,32827,0,0,4,0,1000,0
90423,80144,ラルク,1,32774,32827,0,0,4,0,1000,0
90424,80145,長老 シルレイン,1,32772,32811,0,0,4,0,1000,0
90425,80146,テレポーター^シャリエル,1,32842,32860,0,0,5,0,1000,0
90426,80147,ガード,1,32792,32870,0,0,6,0,1000,0
90427,80147,ガード,1,32812,32856,0,0,2,0,1000,0
90428,80147,ガード,1,32828,32818,0,0,0,0,1000,0
90429,80147,ガード,1,32768,32837,0,0,4,0,1000,0
90430,80148,ガード,1,32811,32870,0,0,2,0,1000,0
90431,80148,ガード,1,32792,32855,0,0,6,0,1000,0
90432,80148,ガード,1,32844,32836,0,0,4,0,1000,0
90433,80148,ガード,1,32829,32809,0,0,4,0,1000,0
90434,80148,ガード,1,32774,32837,0,0,4,0,1000,0
90435,80132,テレポーター^デカビア,1,32784,32883,0,0,5,0,1001,0
90436,80133,鍛冶屋^ピュアル,1,32790,32838,0,0,4,0,1001,0
90437,80134,タリオン,1,32828,32844,0,0,5,0,1001,0
90438,80135,エルラス,1,32816,32843,0,0,4,0,1001,0
90439,80136,長老 プロケル,1,32817,32831,0,0,4,0,1001,0
90440,80137,魔法販売人^ジェパール,1,32824,32872,0,0,6,0,1001,0
90441,80138,ガード,1,32782,32865,0,0,6,0,1001,0
90442,80138,ガード,1,32800,32880,0,0,6,0,1001,0
90443,80138,ガード,1,32821,32859,0,0,6,0,1001,0
90444,80138,ガード,1,32804,32844,0,0,6,0,1001,0
90445,80139,ガード,1,32762,32865,0,0,6,0,1001,0
90446,80139,ガード,1,32762,32856,0,0,6,0,1001,0
90447,80139,ガード,1,32804,32896,0,0,4,0,1001,0
90448,80139,ガード,1,32796,32897,0,0,4,0,1001,0
90449,80139,ガード,1,32810,32823,0,0,0,0,1001,0
90450,80139,ガード,1,32800,32823,0,0,0,0,1001,0
90451,80139,ガード,1,32815,32806,0,0,7,0,1001,0
90452,71252,アイテム製作師^ゾウのストーンゴーレム,1,33712,32494,0,0,4,0,4,0
90453,71253,アイテム製作師^ゾウのストーンゴーレム,1,32627,32895,0,0,4,0,780,0
90454,71255,テーベ オシリス祭壇のキーパー,1,32997,32747,0,0,4,0,781,0
90455,71265,神官戦士,1,32735,32795,0,0,4,0,62,0
90456,71265,神官戦士,1,32729,32795,0,0,4,0,62,0
90457,71265,神官戦士,1,32718,32813,0,0,6,0,62,0
90458,71265,神官戦士,1,32718,32819,0,0,6,0,62,0
90459,71265,神官戦士,1,32733,32810,0,0,4,0,62,0
90460,71265,神官戦士,1,32739,32810,0,0,4,0,62,0
90461,71265,神官戦士,1,32740,32819,0,0,0,0,62,0
90462,71265,神官戦士,1,32734,32819,0,0,0,0,62,0
90463,71266,ハイネ 傭兵隊,1,33586,33231,0,0,4,0,4,0
90464,71266,ハイネ 傭兵隊,1,33597,33227,0,0,4,0,4,0
90465,71266,ハイネ 傭兵隊,1,33594,33219,0,0,4,0,4,0
90466,71266,ハイネ 傭兵隊,1,33588,33220,0,0,4,0,4,0
90467,70881,ハイネ 傭兵隊,1,33589,33228,0,0,4,0,4,0
90468,70881,ハイネ 傭兵隊,1,33592,33228,0,0,4,0,4,0
90469,70881,ハイネ 傭兵隊,1,33590,33228,0,0,4,0,4,0
90470,70881,ハイネ 傭兵隊,1,33593,33228,0,0,4,0,4,0
90471,70881,ハイネ 傭兵隊,1,33593,33227,0,0,4,0,4,0
90472,70881,ハイネ 傭兵隊,1,33593,33226,0,0,4,0,4,0
90473,70881,ハイネ 傭兵隊,1,33593,33225,0,0,4,0,4,0
90474,70881,ハイネ 傭兵隊,1,33593,33224,0,0,4,0,4,0
90475,70881,ハイネ 傭兵隊,1,33593,33223,0,0,4,0,4,0
90476,70881,ハイネ 傭兵隊,1,33592,33227,0,0,4,0,4,0
90477,70881,ハイネ 傭兵隊,1,33592,33226,0,0,4,0,4,0
90478,70881,ハイネ 傭兵隊,1,33592,33225,0,0,4,0,4,0
90479,70881,ハイネ 傭兵隊,1,33592,33224,0,0,4,0,4,0
90480,70881,ハイネ 傭兵隊,1,33592,33223,0,0,4,0,4,0
90481,70881,ハイネ 傭兵隊,1,33590,33227,0,0,4,0,4,0
90482,70881,ハイネ 傭兵隊,1,33590,33226,0,0,4,0,4,0
90483,70881,ハイネ 傭兵隊,1,33590,33225,0,0,4,0,4,0
90484,70881,ハイネ 傭兵隊,1,33590,33224,0,0,4,0,4,0
90485,70881,ハイネ 傭兵隊,1,33590,33223,0,0,4,0,4,0
90486,70881,ハイネ 傭兵隊,1,33589,33227,0,0,4,0,4,0
90487,70881,ハイネ 傭兵隊,1,33589,33226,0,0,4,0,4,0
90488,70881,ハイネ 傭兵隊,1,33589,33225,0,0,4,0,4,0
90489,70881,ハイネ 傭兵隊,1,33589,33224,0,0,4,0,4,0
90490,70881,ハイネ 傭兵隊,1,33589,33223,0,0,4,0,4,0
90491,70881,ハイネ 傭兵隊,1,33534,33284,0,0,6,0,4,0
90492,70881,ハイネ 傭兵隊,1,33533,33284,0,0,6,0,4,0
90493,70881,ハイネ 傭兵隊,1,33533,33285,0,0,6,0,4,0
90494,70881,ハイネ 傭兵隊,1,33533,33286,0,0,6,0,4,0
90495,70881,ハイネ 傭兵隊,1,33533,33287,0,0,6,0,4,0
90496,70881,ハイネ 傭兵隊,1,33533,33288,0,0,6,0,4,0
90497,70881,ハイネ 傭兵隊,1,33617,33322,0,0,2,0,4,0
90498,70881,ハイネ 傭兵隊,1,33617,33320,0,0,2,0,4,0
90499,70881,ハイネ 傭兵隊,1,33617,33331,0,0,2,0,4,0
90500,70881,ハイネ 傭兵隊,1,33617,33329,0,0,2,0,4,0
90501,70881,ハイネ 傭兵隊,1,33643,33428,0,0,4,0,4,0
90502,70881,ハイネ 傭兵隊,1,33646,33428,0,0,4,0,4,0
90503,70881,ハイネ 傭兵隊,1,33652,33426,0,0,4,0,4,0
90504,70881,ハイネ 傭兵隊,1,33655,33426,0,0,4,0,4,0
90505,70881,ハイネ 傭兵隊,1,33588,33195,0,0,2,0,4,0
90506,70881,ハイネ 傭兵隊,1,33590,33195,0,0,2,0,4,0
90507,70881,ハイネ 傭兵隊,1,33598,33195,0,0,2,0,4,0
90508,70881,ハイネ 傭兵隊,1,33596,33195,0,0,2,0,4,0
90509,71267,光,1,33035,32335,0,0,0,0,4,0
90510,71267,光,1,33034,32362,0,0,0,0,4,0
90511,71267,光,1,33046,32370,0,0,0,0,4,0
90512,71267,光,1,33057,32372,0,0,0,0,4,0
90513,71267,光,1,33067,32357,0,0,0,0,4,0
90514,71267,光,1,33070,32335,0,0,0,0,4,0
90515,71267,光,1,33078,32323,0,0,0,0,4,0
90516,71267,光,1,33073,32313,0,0,0,0,4,0
90517,71267,光,1,33054,32311,0,0,0,0,4,0
90518,71267,光,1,33042,32320,0,0,0,0,4,0
90519,71267,光,1,33043,32362,0,0,0,0,4,0
90520,71267,光,1,33032,32370,0,0,0,0,4,0
90521,71267,光,1,33053,32367,0,0,0,0,4,0
90522,71267,光,1,33062,32366,0,0,0,0,4,0
90523,71267,光,1,33070,32321,0,0,0,0,4,0
90524,71267,光,1,33060,32309,0,0,0,0,4,0
90525,71267,光,1,33036,32325,0,0,0,0,4,0
90526,71267,光,1,33032,32342,0,0,0,0,4,0
90527,71268,武器袋,1,32868,33248,0,0,0,0,4,0
90528,71269,水たまり,1,32863,33246,0,0,0,0,4,0
90529,71270,rune wall,1,32673,32826,0,0,6,0,2,0
90530,71271,rune wall,1,32802,32821,0,0,0,0,2,0
90531,71272,rune wall,1,33004,32803,0,0,0,0,14,0
90532,71254,時の歪み,1,32732,32698,0,0,0,0,4,0
90533,71254,時の歪み,1,32832,32647,0,0,0,0,4,0
90534,71254,時の歪み,1,32851,32713,0,0,0,0,4,0
90535,71254,時の歪み,1,32914,33427,0,0,0,0,4,0
90536,71254,時の歪み,1,32960,33252,0,0,0,0,4,0
90537,71254,時の歪み,1,32910,33170,0,0,0,0,4,0
90538,71254,時の歪み,1,34272,33361,0,0,0,0,4,0
90539,71254,時の歪み,1,34257,33203,0,0,0,0,4,0
90540,71254,時の歪み,1,34226,33313,0,0,0,0,4,0
100001,80238,ヒレン,1,33978,33242,0,0,4,0,4,100
100002,80239,ジェフ,1,33980,33221,0,0,5,0,4,100
100003,80240,アルシア,1,33980,33224,0,0,0,0,4,100
100004,80241,特別販売員,1,32607,32736,0,0,6,0,4,100
100005,80241,特別販売員,1,33431,32795,0,0,4,0,4,100
100006,80241,特別販売員,1,33077,33386,0,0,5,0,4,100
100007,80242,孤独な精霊,1,32947,32496,0,0,4,0,4,100
100008,91298,行政官 キーホル,1,32927,32830,0,0,6,0,410,0
100009,91308,捨てられた肉体,1,32774,32772,0,0,6,0,2000,0
100010,91308,捨てられた肉体,1,32774,32772,0,0,6,0,2001,0
100011,91308,捨てられた肉体,1,32774,32772,0,0,6,0,2002,0
100012,91308,捨てられた肉体,1,32774,32772,0,0,6,0,2003,0
100013,91307,捨てられた肉体,1,32790,32756,0,0,4,0,2000,0
100014,91307,捨てられた肉体,1,32790,32756,0,0,4,0,2001,0
100015,91307,捨てられた肉体,1,32790,32756,0,0,4,0,2002,0
100016,91307,捨てられた肉体,1,32790,32756,0,0,4,0,2003,0
100017,91299,聖所への入口,1,32926,32830,0,0,0,0,410,0
100018,91299,聖所への入口,1,32849,32830,0,0,0,0,410,0
100019,91299,聖所への入口,1,32854,32925,0,0,0,0,410,0
100020,91299,聖所への入口,1,32884,32952,0,0,0,0,410,0
100021,91311,ディカルデンの諜報員,1,32910,32910,0,0,0,0,410,0
100022,91312,ディカルデンの女諜報員,1,32834,32796,0,0,0,0,400,0
100023,71095,デジェネレイト ソウル,1,32858,32929,0,0,6,0,4,0
100024,91314,青い魂の炎,1,32782,32832,0,0,6,0,2004,0
100025,91315,赤い魂の炎,1,32782,32827,0,0,6,0,2004,0
100026,81247,ホワイトアントの死体,1,32739,32794,0,0,0,0,44,0
100027,81248,ホワイトアントの死体,1,32785,32751,0,0,4,0,46,0
100028,81249,ホワイトアントの死体,1,32741,32806,0,0,1,0,50,0
100029,81250,ホワイトアントの痕跡(土),1,33712,32348,0,0,6,0,4,0
100030,81251,ホワイトアントの痕跡(酸性液),1,33677,32383,0,0,5,0,4,0
100031,81252,ホワイトアントの痕跡(卵の殻),1,33655,32396,0,0,2,0,4,0
100032,50006,ダンジョンテレポーター^ココ,1,32680,32811,0,0,6,0,2005,0
100033,50003,話せる島テレポーター^イルドラス,1,32696,32855,0,0,6,0,2005,0
100034,50001,エルフの森テレポーター^バルニア,1,32696,32852,0,0,6,0,2005,0
100035,50007,イスメラルダ,1,32691,32870,0,0,4,0,2005,0
100036,70008,雑貨商人^フラウン,1,32675,32841,0,0,5,0,2005,0
100037,70517,鍛冶屋^クス,1,32686,32841,0,0,4,0,2005,0
100038,70518,ティーオ,1,32686,32869,0,0,4,0,2005,0
100039,80171,初心者ガイド^初心者案内人,1,32692,32871,0,0,5,0,2005,0
100040,80171,初心者ガイド^初心者案内人,1,32679,32864,0,0,5,0,2005,0
100041,80171,初心者ガイド^初心者案内人,1,32677,32844,0,0,5,0,2005,0
100042,80171,初心者ガイド^初心者案内人,1,32668,32860,0,0,6,0,2005,0
100043,80171,初心者ガイド^初心者案内人,1,32652,32848,0,0,4,0,2005,0
100044,80171,初心者ガイド^初心者案内人,1,32689,32850,0,0,5,0,2005,0
100045,80172,初心者ガイド^修練場管理人,1,32752,32817,0,0,5,0,2005,0
100046,80172,初心者ガイド^修練場管理人,1,32747,32799,0,0,5,0,2005,0
100047,71013,沈黙の洞窟の村テレポーター^カレン,1,32693,32843,0,0,5,0,2005,0
100048,80173,シルベリアテレポーター^イリュージョニストアシャ,1,32696,32849,0,0,4,0,2005,0
100049,80174,ベヒモステレポーター^ドラゴンナイトピエナ,1,32696,32846,0,0,4,0,2005,0
100050,80171,初心者ガイド^初心者案内人,1,32662,32874,0,0,5,0,2005,0
100051,80172,初心者ガイド^修練場管理人,1,32727,32807,0,0,5,0,2005,0
100052,80172,初心者ガイド^修練場管理人,1,32623,32919,0,0,5,0,2005,0
100053,80172,初心者ガイド^修練場管理人,1,32600,32904,0,0,5,0,2005,0
100054,80172,初心者ガイド^修練場管理人,1,32586,32919,0,0,5,0,2005,0
100055,80172,初心者ガイド^修練場管理人,1,32605,32932,0,0,5,0,2005,0
100056,45003,scarecrow,1,32748,32814,0,0,4,0,2005,0
100057,45003,scarecrow,1,32742,32814,0,0,4,0,2005,0
100058,45003,scarecrow,1,32736,32814,0,0,4,0,2005,0
100059,45003,scarecrow,1,32730,32814,0,0,4,0,2005,0
100060,45003,scarecrow,1,32748,32808,0,0,4,0,2005,0
100061,45003,scarecrow,1,32742,32808,0,0,4,0,2005,0
100062,45003,scarecrow,1,32736,32808,0,0,4,0,2005,0
100063,45003,scarecrow,1,32730,32808,0,0,4,0,2005,0
100064,45003,scarecrow,1,32748,32802,0,0,4,0,2005,0
100065,45003,scarecrow,1,32742,32802,0,0,4,0,2005,0
100066,45003,scarecrow,1,32736,32802,0,0,4,0,2005,0
100067,45003,scarecrow,1,32730,32802,0,0,4,0,2005,0
100068,45003,scarecrow,1,32615,32909,0,0,4,0,2005,0
100069,45003,scarecrow,1,32609,32909,0,0,4,0,2005,0
100070,45003,scarecrow,1,32603,32909,0,0,4,0,2005,0
100071,45003,scarecrow,1,32597,32909,0,0,4,0,2005,0
100072,45003,scarecrow,1,32591,32909,0,0,4,0,2005,0
100073,45003,scarecrow,1,32615,32916,0,0,4,0,2005,0
100074,45003,scarecrow,1,32609,32916,0,0,4,0,2005,0
100075,45003,scarecrow,1,32603,32916,0,0,4,0,2005,0
100076,45003,scarecrow,1,32597,32916,0,0,4,0,2005,0
100077,45003,scarecrow,1,32591,32916,0,0,4,0,2005,0
100078,45003,scarecrow,1,32615,32922,0,0,4,0,2005,0
100079,45003,scarecrow,1,32609,32922,0,0,4,0,2005,0
100080,45003,scarecrow,1,32603,32922,0,0,4,0,2005,0
100081,45003,scarecrow,1,32597,32922,0,0,4,0,2005,0
100082,45003,scarecrow,1,32591,32922,0,0,4,0,2005,0
100083,45003,scarecrow,1,32609,32928,0,0,4,0,2005,0
100084,45003,scarecrow,1,32603,32928,0,0,4,0,2005,0
100085,45003,scarecrow,1,32597,32928,0,0,4,0,2005,0
100086,45003,scarecrow,1,32591,32928,0,0,4,0,2005,0
100087,60542,ガード,1,32707,32871,0,0,2,0,2005,0
100088,60541,ガード,1,32707,32878,0,0,2,0,2005,0
100089,60542,ガード,1,32660,32900,0,0,4,0,2005,0
100090,60541,ガード,1,32652,32900,0,0,4,0,2005,0
100091,60542,ガード,1,32636,32846,0,0,6,0,2005,0
100092,60541,ガード,1,32636,32856,0,0,6,0,2005,0
100093,60542,ガード,1,32674,32827,0,0,0,0,2005,0
100094,60541,ガード,1,32666,32827,0,0,0,0,2005,0
100095,70006,ポーション商人^キリス,1,32656,32864,5,5,6,0,2005,100
100096,70515,ムボ,1,32590,32909,5,5,6,0,2005,100
100097,80180,初心者ガイド^旅人案内人,1,32581,32922,0,0,4,0,0,0
100098,80180,初心者ガイド^旅人案内人,1,33709,32501,0,0,6,0,4,0
100099,80180,初心者ガイド^旅人案内人,1,34065,32280,0,0,5,0,4,0
100101,80180,初心者ガイド^旅人案内人,1,33611,33257,0,0,0,0,4,0
100102,80180,初心者ガイド^旅人案内人,1,33082,33385,0,0,4,0,4,0
100103,80180,初心者ガイド^旅人案内人,1,32640,33202,0,0,5,0,4,0
100104,80180,初心者ガイド^旅人案内人,1,33050,32781,0,0,5,0,4,0
100105,80180,初心者ガイド^旅人案内人,1,32610,32730,0,0,5,0,4,0
100106,80180,初心者ガイド^旅人案内人,1,33966,33252,0,0,4,0,4,0
100107,80179,ホバン,1,32596,32911,0,0,4,0,0,0
100108,70997,ドロモンド,1,32680,32866,0,0,4,0,2005,100
100117,91062,クレイ,1,32935,32732,0,0,6,0,1005,0
100118,91062,クレイ,1,32935,32924,0,0,6,0,1005,0
100119,91062,クレイ,1,32807,32924,0,0,6,0,1005,0
100120,91062,クレイ,1,32679,32924,0,0,6,0,1005,0
100121,91063,パミリド,1,32681,32680,0,0,5,0,1005,0
100122,91064,イルバギル,1,32684,32663,0,0,5,0,1005,0
100123,91062,クレイ,1,32935,32732,0,0,6,0,1006,0
100124,91062,クレイ,1,32935,32924,0,0,6,0,1006,0
100125,91062,クレイ,1,32807,32924,0,0,6,0,1006,0
100126,91062,クレイ,1,32679,32924,0,0,6,0,1006,0
100127,91063,パミリド,1,32681,32680,0,0,5,0,1006,0
100128,91064,イルバギル,1,32684,32663,0,0,5,0,1006,0
100129,91062,クレイ,1,32935,32732,0,0,6,0,1007,0
100130,91062,クレイ,1,32935,32924,0,0,6,0,1007,0
100131,91062,クレイ,1,32807,32924,0,0,6,0,1007,0
100132,91062,クレイ,1,32679,32924,0,0,6,0,1007,0
100133,91063,パミリド,1,32681,32680,0,0,5,0,1007,0
100134,91064,イルバギル,1,32684,32663,0,0,5,0,1007,0
100135,91062,クレイ,1,32935,32732,0,0,6,0,1008,0
100136,91062,クレイ,1,32935,32924,0,0,6,0,1008,0
100137,91062,クレイ,1,32807,32924,0,0,6,0,1008,0
100138,91062,クレイ,1,32679,32924,0,0,6,0,1008,0
100139,91063,パミリド,1,32681,32680,0,0,5,0,1008,0
100140,91064,イルバギル,1,32684,32663,0,0,5,0,1008,0
100141,91062,クレイ,1,32935,32732,0,0,6,0,1009,0
100142,91062,クレイ,1,32935,32924,0,0,6,0,1009,0
100143,91062,クレイ,1,32807,32924,0,0,6,0,1009,0
100144,91062,クレイ,1,32679,32924,0,0,6,0,1009,0
100145,91063,パミリド,1,32681,32680,0,0,5,0,1009,0
100146,91064,イルバギル,1,32684,32663,0,0,5,0,1009,0
100147,91062,クレイ,1,32935,32732,0,0,6,0,1010,0
100148,91062,クレイ,1,32935,32924,0,0,6,0,1010,0
100149,91062,クレイ,1,32807,32924,0,0,6,0,1010,0
100150,91062,クレイ,1,32679,32924,0,0,6,0,1010,0
100151,91063,パミリド,1,32681,32680,0,0,5,0,1010,0
100152,91064,イルバギル,1,32684,32663,0,0,5,0,1010,0
100153,91500,サエル,1,33051,32536,0,0,4,0,1011,0
100154,91500,サエル,1,32859,32536,0,0,4,0,1011,0
100155,91500,サエル,1,33859,32664,0,0,4,0,1011,0
100156,91500,サエル,1,33859,32792,0,0,4,0,1011,0
100157,91501,ベアサム,1,32935,32680,0,0,5,0,1011,0
100158,91502,カイムサム,1,32920,32664,0,0,4,0,1011,0
100159,91500,サエル,1,33051,32536,0,0,4,0,1012,0
100160,91500,サエル,1,32859,32536,0,0,4,0,1012,0
100161,91500,サエル,1,33859,32664,0,0,4,0,1012,0
100162,91500,サエル,1,33859,32792,0,0,4,0,1012,0
100163,91501,ベアサム,1,32935,32680,0,0,5,0,1012,0
100164,91502,カイムサム,1,32920,32664,0,0,4,0,1012,0
100165,91500,サエル,1,33051,32536,0,0,4,0,1013,0
100166,91500,サエル,1,32859,32536,0,0,4,0,1013,0
100167,91500,サエル,1,33859,32664,0,0,4,0,1013,0
100168,91500,サエル,1,33859,32792,0,0,4,0,1013,0
100169,91501,ベアサム,1,32935,32680,0,0,5,0,1013,0
100170,91502,カイムサム,1,32920,32664,0,0,4,0,1013,0
100171,91500,サエル,1,33051,32536,0,0,4,0,1014,0
100172,91500,サエル,1,32859,32536,0,0,4,0,1014,0
100173,91500,サエル,1,33859,32664,0,0,4,0,1014,0
100174,91500,サエル,1,33859,32792,0,0,4,0,1014,0
100175,91501,ベアサム,1,32935,32680,0,0,5,0,1014,0
100176,91502,カイムサム,1,32920,32664,0,0,4,0,1014,0
100177,91500,サエル,1,33051,32536,0,0,4,0,1015,0
100178,91500,サエル,1,32859,32536,0,0,4,0,1015,0
100179,91500,サエル,1,33859,32664,0,0,4,0,1015,0
100180,91500,サエル,1,33859,32792,0,0,4,0,1015,0
100181,91501,ベアサム,1,32935,32680,0,0,5,0,1015,0
100182,91502,カイムサム,1,32920,32664,0,0,4,0,1015,0
100183,91500,サエル,1,33051,32536,0,0,4,0,1016,0
100184,91500,サエル,1,32859,32536,0,0,4,0,1016,0
100185,91500,サエル,1,33859,32664,0,0,4,0,1016,0
100186,91500,サエル,1,33859,32792,0,0,4,0,1016,0
100187,91501,ベアサム,1,32935,32680,0,0,5,0,1016,0
100188,91502,カイムサム,1,32920,32664,0,0,4,0,1016,0
100189,91600,グンター,1,32743,33045,0,0,5,0,1017,0
100190,91600,グンター,1,32935,33045,0,0,5,0,1017,0
100191,91600,グンター,1,32743,33173,0,0,5,0,1017,0
100192,91600,グンター,1,32935,33173,0,0,5,0,1017,0
100193,91601,雑貨商人^シビーレ,1,32736,32863,0,0,5,0,1017,0
100194,91602,フレディ,1,32734,32878,0,0,5,0,1017,0
100195,91600,グンター,1,32743,33045,0,0,5,0,1018,0
100196,91600,グンター,1,32935,33045,0,0,5,0,1018,0
100197,91600,グンター,1,32743,33173,0,0,5,0,1018,0
100198,91600,グンター,1,32935,33173,0,0,5,0,1018,0
100199,91601,雑貨商人^シビーレ,1,32736,32863,0,0,5,0,1018,0
100200,91602,フレディ,1,32734,32878,0,0,5,0,1018,0
100201,91600,グンター,1,32743,33045,0,0,5,0,1019,0
100202,91600,グンター,1,32935,33045,0,0,5,0,1019,0
100203,91600,グンター,1,32743,33173,0,0,5,0,1019,0
100204,91600,グンター,1,32935,33173,0,0,5,0,1019,0
100205,91601,雑貨商人^シビーレ,1,32736,32863,0,0,5,0,1019,0
100206,91602,フレディ,1,32734,32878,0,0,5,0,1019,0
100207,91600,グンター,1,32743,33045,0,0,5,0,1020,0
100208,91600,グンター,1,32935,33045,0,0,5,0,1020,0
100209,91600,グンター,1,32743,33173,0,0,5,0,1020,0
100210,91600,グンター,1,32935,33173,0,0,5,0,1020,0
100211,91601,雑貨商人^シビーレ,1,32736,32863,0,0,5,0,1020,0
100212,91602,フレディ,1,32734,32878,0,0,5,0,1020,0
